0.096811,0.055911,0.013045,-0.005647,0.012211,0.050162,0.076909
0.073994,0.044783,0.008245,-0.010156,0.003547,0.036132,0.059483
0.056504,0.029917,-0.003047,-0.018734,-0.004159,0.027781,0.050075
0.046550,0.020202,-0.011835,-0.025890,-0.009066,0.024961,0.048260
0.045010,0.020283,-0.006002,-0.004009,0.053627,0.162178,0.272587
0.328577,0.310608,0.240639,0.171318,0.170345,0.269115,0.417278
0.523571,0.533226,0.448895,0.323776,0.250019,0.292625,0.420998
0.548241,0.607452,0.564270,0.436737,0.322739,0.319168,0.416107
0.536545,0.618195,0.609329,0.495651,0.360138,0.312134,0.360031
0.431015,0.461670,0.410416,0.276993,0.145721,0.115204,0.178314
0.245056,0.244385,0.150696,-0.012817,-0.159851,-0.204468,-0.140167
-0.002045,0.169952,0.290009,0.282410,0.198792,0.161285,0.209869
0.306396,0.401733,0.419800,0.306702,0.136658,0.046814,0.072205
0.143494,0.185364,0.136536,-0.021057,-0.204102,-0.297729,-0.291443
-0.270447,-0.306824,-0.414307,-0.542297,-0.575012,-0.424683,-0.142273
0.146790,0.349976,0.389709,0.239746,0.022339,-0.079407,-0.017029
0.124146,0.241211,0.238403,0.073608,-0.151733,-0.273682,-0.252319
-0.184692,-0.176025,-0.278809,-0.478516,-0.669556,-0.723633,-0.609619
-0.383057,-0.128784,0.030029,0.009399,-0.101929,-0.123779,-0.004883
0.164917,0.278687,0.245972,0.040771,-0.202759,-0.289673,-0.184448
-0.020996,0.058350,-0.029175,-0.278076,-0.552734,-0.687866,-0.643188
-0.481567,-0.286255,-0.171509,-0.217163,-0.337158,-0.358276,-0.235229
-0.058228,0.069580,0.055786,-0.131470,-0.362671,-0.440430,-0.317017
-0.106201,0.057373,0.059692,-0.137695,-0.403809,-0.540649,-0.505615
-0.420654,-0.410278,-0.526611,-0.729858,-0.865967,-0.780518,-0.497314
-0.175293,0.043823,0.060791,-0.142456,-0.411133,-0.519653,-0.404297
-0.178101,0.012817,0.040894,-0.142212,-0.403687,-0.530273,-0.464844
-0.330811,-0.266602,-0.347046,-0.554321,-0.738647,-0.725830,-0.507446
-0.222168,-0.009277,0.018555,-0.170166,-0.425537,-0.513916,-0.364990
-0.101318,0.110718,0.131836,-0.080200,-0.370850,-0.498657,-0.383911
-0.153076,0.023071,0.014404,-0.204712,-0.484131,-0.600830,-0.465454
-0.156860,0.155762,0.268677,0.085205,-0.246582,-0.442017,-0.344971
