0.829344,0.721515,0.448508,0.154564
0.63442,0.629816,0.444057,0.19693
0.540825,0.528145,0.367126,0.157471
0.54892,0.639847,0.73587,0.906128
0.858704,0.484848,0.264771,0.319565
0.671326,0.269867,-0.081848,-0.218475
0.280212,0.035645,-0.270355,-0.479187
0.092041,0.091919,0.103394,0.230713
0.300842,-0.077698,-0.342346,-0.357605
0.101746,-0.222595,-0.543579,-0.696838
-0.147949,-0.273804,-0.354126,-0.245239
0.111816,-0.2323,-0.456299,-0.409546
0.014282,-0.369263,-0.697998,-0.800903
-0.230713,-0.483398,-0.78833,-0.978882
-0.32605,-0.32959,-0.320801,-0.188354
-0.05249,-0.428223,-0.698853,-0.721436
-0.177002,-0.474365,-0.782227,-0.934937
-0.276245,-0.325195,-0.343384,-0.215698
-0.038818,-0.403442,-0.650757,-0.640015
-0.126587,-0.454102,-0.767578,-0.89917
-0.271484,-0.368774,-0.410767,-0.27417
0.008179,-0.341797,-0.55188,-0.478882
-0.004883,-0.388184,-0.712646,-0.805908
-0.188477,-0.413696,-0.622559,-0.620972
0.054565,-0.169067,-0.316528,-0.244751
0.058716,-0.307617,-0.589478,-0.634277
-0.079956,-0.349976,-0.638916,-0.786377
-0.125122,-0.155884,-0.153137,-0.007813
0.168274,-0.198303,-0.444336,-0.431702
0.095276,-0.223633,-0.530334,-0.659363
0.020691,-0.041321,-0.049072,0.148804
0.629883,0.136078,-0.227264,-0.236176
0.491577,0.030548,-0.412628,-0.598724
0.129181,-0.133026,-0.466064,-0.645599
0.283585,0.177422,0.07415,0.17543
0.615602,0.115778,-0.298932,-0.398775
0.37064,0.001427,-0.398598,-0.601547
0.152267,0.030884,-0.039124,0.151306
0.864502,0.284393,-0.179169,-0.236115
0.669281,0.152618,-0.357391,-0.570221
0.284973,-0.040131,-0.452545,-0.713196
0.104126,0.070129,0.045654,0.227478
0.799255,0.212891,-0.281738,-0.406128
0.522766,0.091614,-0.382019,-0.624207
0.205505,0.018188,-0.133789,0.011597
0.915527,0.323242,-0.18219,-0.274719
0.701233,0.172119,-0.362,-0.580627
0.371094,-0.00116,-0.467712,-0.74585
0.232117,0.139282,0.038879,0.179687
0.894531,0.260803,-0.303284,-0.465576
0.652832,0.158813,-0.41272,-0.724121
0.306641,0.03772,-0.283081,-0.30835
0.854126,0.362061,-0.101685,-0.189575
0.774292,0.202881,-0.366089,-0.577393
0.55542,0.090454,-0.472778,-0.777344
0.45459,0.228516,-0.032593,-0.016846
0.741211,0.142944,-0.401978,-0.550354
0.582581,0.062805,-0.522522,-0.808472
0.389587,0.025146,-0.473694,-0.765808
0.345825,0.123596,-0.155273,-0.220581
0.304871,-0.128052,-0.549194,-0.746704
-0.14032,-0.323669,-0.568787,-0.71875
-0.125122,-0.161682,-0.172424,-0.040527
0.226135,-0.14093,-0.419617,-0.458374
0.143738,-0.126709,-0.425903,-0.588501
0.033142,-0.043579,-0.109802,-0.027954
0.338867,0.032593,-0.197632,-0.208008
0.298218,0.008789,-0.283813,-0.420288
0.167969,0.012695,-0.214355,-0.371948
0.180542,0.155151,0.129028,0.240723
0.71521,0.2948,-0.091553,-0.223389
0.610352,0.292236,-0.106079,-0.342407
0.468994,0.280518,0.029297,-0.045898
0.673218,0.363892,0.057251,-0.028809
0.59729,0.236938,-0.150391,-0.34021
0.44165,0.201294,-0.126221,-0.327637
0.395874,0.251587,0.081848,0.07666
0.573059,0.186096,-0.188049,-0.33075
0.448792,0.154663,-0.208069,-0.415588
0.332214,0.124146,-0.17572,-0.359131
0.333435,0.161987,-0.045471,-0.093323
0.472595,0.123901,-0.237305,-0.392944
0.382263,0.118347,-0.21106,-0.386047
0.32489,0.11377,-0.118408,-0.1604
0.454315,0.096771,-0.251617,-0.366821
0.387329,0.075317,-0.270508,-0.423645
0.304077,0.035309,-0.287628,-0.449371
0.258148,0.036774,-0.21138,-0.278046
0.350204,0.019028,-0.320831,-0.448563
0.298843,0.00872,-0.325134,-0.479141
0.244183,-0.002856,-0.277911,-0.364377
0.298683,-0.016232,-0.33852,-0.447857
0.283371,-0.014259,-0.336021,-0.461914
0.24411,-0.043304,-0.367645,-0.51123
0.206482,-0.037964,-0.298264,-0.343231
0.467773,0.072906,-0.330597,-0.463745
0.493225,0.095612,-0.350128,-0.543213
0.432312,0.07193,-0.346741,-0.5242
0.359436,-0.001709,-0.398163,-0.542847
0.368958,-0.007324,-0.4198,-0.582336
0.310059,-0.052429,-0.461426,-0.639099
0.237854,-0.078857,-0.428345,-0.548035
0.256165,-0.094299,-0.456726,-0.575989
0.230103,-0.127319,-0.509277,-0.660645
0.15863,-0.142212,-0.463318,-0.551392
0.254822,-0.104919,-0.457458,-0.538208
0.334534,-0.068359,-0.476868,-0.612488
0.276001,-0.096924,-0.499146,-0.647156
0.290833,-0.061584,-0.433655,-0.529846
0.4552,0.011963,-0.447266,-0.600464
0.436951,-0.005615,-0.493958,-0.695007
0.361938,-0.025146,-0.458435,-0.615784
0.398926,-0.008911,-0.446228,-0.591858
0.410095,-0.029541,-0.505676,-0.689331
0.365662,-0.045166,-0.515625,-0.714172
0.346802,-0.022156,-0.433655,-0.570801
0.40625,-0.022766,-0.478149,-0.639221
0.392883,-0.033997,-0.512573,-0.714294
0.344421,-0.023254,-0.433472,-0.569336
0.427063,0.003967,-0.437683,-0.578369
0.437378,-0.009216,-0.49176,-0.680725
0.388428,-0.016541,-0.47644,-0.659607
0.397827,0.015259,-0.395996,-0.514343
0.482147,0.02948,-0.436646,-0.586914
0.469482,0.023804,-0.460815,-0.649902
0.423645,0.037994,-0.378296,-0.506561
0.483521,0.053345,-0.38266,-0.506042
0.502625,0.045837,-0.427246,-0.588348
0.456787,0.01413,-0.470383,-0.658417
0.45993,0.095444,-0.287216,-0.372391
0.54953,0.071762,-0.387985,-0.506546
0.522331,0.043762,-0.45681,-0.647072
0.432468,0.057327,-0.333927,-0.428589
0.523296,0.073979,-0.354643,-0.44629
0.544648,0.057911,-0.425367,-0.573112
0.467693,-0.004677,-0.529369,-0.765995
0.39341,0.095726,-0.224648,-0.263748
0.585846,0.084007,-0.369293,-0.457092
0.558975,0.042618,-0.480743,-0.673096
0.446335,0.075607,-0.297592,-0.357788
0.563843,0.079559,-0.356354,-0.425934
0.564499,0.041977,-0.465027,-0.620667
0.435532,-0.044754,-0.58609,-0.847
0.339706,0.075378,-0.216797,-0.230896
0.585754,0.062073,-0.403076,-0.490906
0.538422,0.009216,-0.537598,-0.758057
0.405701,0.070251,-0.279724,-0.335449
0.551758,0.073212,-0.351196,-0.409332
0.563812,0.031281,-0.483704,-0.64624
0.422638,-0.050964,-0.589539,-0.8526
0.340363,0.092407,-0.174805,-0.166077
0.603271,0.063538,-0.401947,-0.479309
0.536499,-0.006622,-0.562378,-0.786804
