1.138210,1.358779,1.310103,1.003973,0.618291,0.382814,0.417347
0.663136,0.927116,1.002552,0.819195,0.504982,0.280891,0.287315
0.494797,0.732361,0.801651,0.627884,0.328629,0.116516,0.128983
0.337540,0.573029,0.638840,0.463104,0.166077,-0.039551,-0.018951
0.196991,0.439117,0.511444,0.340881,0.045288,-0.162994,-0.146820
0.066315,0.310089,0.389282,0.227936,-0.060303,-0.265320,-0.249023
-0.036743,0.207397,0.289307,0.131897,-0.153259,-0.356384,-0.338440
-0.124023,0.121704,0.203369,0.045410,-0.236877,-0.432983,-0.406250
-0.185059,0.064270,0.147156,-0.011169,-0.296265,-0.496460,-0.473022
-0.252380,-0.000488,0.087524,-0.065125,-0.346802,-0.546265,-0.523437
-0.302979,-0.051392,0.035278,-0.118164,-0.396240,-0.588745,-0.558594
-0.333252,-0.078125,0.012207,-0.138550,-0.417358,-0.613770,-0.588257
-0.365479,-0.109253,-0.014160,-0.159424,-0.434570,-0.630371,-0.606323
-0.384766,-0.128296,-0.030762,-0.171143,-0.440796,-0.631470,-0.603027
-0.380249,-0.126953,-0.038696,-0.192139,-0.471924,-0.665405,-0.632446
-0.399658,-0.134277,-0.034180,-0.177979,-0.453857,-0.649780,-0.623413
-0.396973,-0.135132,-0.033447,-0.172241,-0.442627,-0.634155,-0.604126
-0.375610,-0.114136,-0.017822,-0.166382,-0.446533,-0.643066,-0.612061
-0.377441,-0.107056,-0.000244,-0.139038,-0.413330,-0.609497,-0.583130
-0.355713,-0.090576,0.015137,-0.120483,-0.389893,-0.582153,-0.553711
-0.326538,-0.065063,0.034424,-0.105957,-0.375000,-0.562134,-0.528320
-0.297852,-0.035278,0.064697,-0.075806,-0.346313,-0.536377,-0.505371
-0.276611,-0.013306,0.089966,-0.046753,-0.315063,-0.505981,-0.477417
-0.252197,0.006836,0.104736,-0.035400,-0.301392,-0.483398,-0.444580
-0.211304,0.051147,0.149048,0.005859,-0.265442,-0.454651,-0.421814
-0.191528,0.072388,0.174683,0.036743,-0.232239,-0.422546,-0.392822
-0.166016,0.096313,0.200500,0.065918,-0.199341,-0.387390,-0.358337
-0.134216,0.123535,0.219299,0.075317,-0.196716,-0.385681,-0.352112
-0.119629,0.146851,0.251770,0.114441,-0.154968,-0.346191,-0.317352
-0.090485,0.172913,0.277588,0.142548,-0.124634,-0.315094,-0.286987
-0.061340,0.198364,0.298492,0.159332,-0.106964,-0.291245,-0.255539
-0.024307,0.237518,0.336288,0.194839,-0.077179,-0.268585,-0.239449
-0.013275,0.247944,0.350491,0.214254,-0.053582,-0.243771,-0.215877
0.008575,0.266130,0.364063,0.223751,-0.043251,-0.227234,-0.190285
0.041199,0.303772,0.402267,0.259567,-0.013702,-0.206833,-0.177963
0.048904,0.311798,0.414520,0.276520,0.005920,-0.187500,-0.161346
0.063324,0.324982,0.428955,0.292633,0.023254,-0.170929,-0.146515
0.076416,0.334900,0.433746,0.293396,0.023865,-0.165588,-0.134033
0.094055,0.355164,0.454712,0.313965,0.042664,-0.150513,-0.123657
0.100769,0.360718,0.461487,0.323486,0.053894,-0.138550,-0.112915
0.110718,0.369934,0.471436,0.333679,0.063782,-0.129395,-0.103516
0.120850,0.379822,0.476196,0.328918,0.049622,-0.148987,-0.121582
0.108643,0.376831,0.483765,0.346069,0.071838,-0.127625,-0.106018
0.116577,0.378662,0.483398,0.348511,0.077515,-0.118774,-0.097412
0.122437,0.379883,0.478149,0.338135,0.068604,-0.120972,-0.090454
0.136963,0.396484,0.494019,0.350220,0.074463,-0.122070,-0.097656
0.125244,0.384766,0.486572,0.348022,0.076538,-0.119385,-0.097534
0.121338,0.377686,0.478394,0.341797,0.072632,-0.121460,-0.099365
0.119385,0.373169,0.469360,0.328247,0.059448,-0.128784,-0.097534
0.127930,0.384888,0.480225,0.335449,0.061035,-0.134155,-0.108398
0.114868,0.374268,0.474487,0.333984,0.060913,-0.135986,-0.114258
0.105103,0.362915,0.463989,0.326782,0.055054,-0.141357,-0.118774
0.102295,0.359009,0.454712,0.306641,0.025269,-0.176514,-0.153198
0.074463,0.341553,0.448364,0.310059,0.034302,-0.168091,-0.149902
0.069702,0.330444,0.435303,0.299927,0.028931,-0.168701,-0.148682
0.069458,0.324585,0.420654,0.278442,0.007568,-0.183105,-0.152832
0.073975,0.332764,0.428711,0.282837,0.005493,-0.192627,-0.169189
0.053711,0.312622,0.411987,0.271118,-0.002808,-0.200562,-0.178589
0.041382,0.298462,0.397827,0.258911,-0.013062,-0.209351,-0.186890
0.033569,0.289063,0.385010,0.241272,-0.031555,-0.223816,-0.195984
0.027893,0.284424,0.379822,0.235046,-0.039246,-0.234924,-0.210937
0.010559,0.267639,0.365601,0.225281,-0.047058,-0.242676,-0.220154
-0.001099,0.251648,0.345337,0.200806,-0.070435,-0.260010,-0.228577
-0.001160,0.257385,0.352478,0.206360,-0.070801,-0.268250,-0.244141
-0.021973,0.236267,0.335388,0.194763,-0.077881,-0.274292,-0.252136
-0.032349,0.224548,0.324707,0.186096,-0.085022,-0.279907,-0.257202
-0.036926,0.218506,0.314819,0.171448,-0.101501,-0.294312,-0.267578
-0.043762,0.213684,0.310547,0.167175,-0.107178,-0.303345,-0.280457
-0.059418,0.197693,0.297119,0.158325,-0.112061,-0.307220,-0.284210
-0.064606,0.189148,0.283783,0.141205,-0.128021,-0.315643,-0.282318
-0.054871,0.203186,0.297760,0.151154,-0.125458,-0.321411,-0.295807
-0.071655,0.186615,0.285736,0.144653,-0.127991,-0.323395,-0.300171
-0.079346,0.178009,0.277740,0.138718,-0.132355,-0.326706,-0.302444
-0.080597,0.174866,0.269302,0.124039,-0.149780,-0.342468,-0.313141
-0.087234,0.172256,0.269669,0.125931,-0.148834,-0.343933,-0.317947
-0.094398,0.164230,0.263245,0.122551,-0.149696,-0.345215,-0.321609
-0.100418,0.154907,0.250156,0.106709,-0.164841,-0.355274,-0.325165
-0.099478,0.159317,0.256546,0.113591,-0.159913,-0.354234,-0.328954
-0.106102,0.152331,0.252129,0.112696,-0.158291,-0.353050,-0.329670
-0.109188,0.147873,0.248756,0.111378,-0.157585,-0.350327,-0.323486
-0.098602,0.160866,0.258278,0.114029,-0.160751,-0.354866,-0.327927
-0.103424,0.155663,0.253662,0.111481,-0.162231,-0.357254,-0.332657
-0.110489,0.147263,0.247360,0.108719,-0.161484,-0.355453,-0.331802
-0.111511,0.144363,0.241638,0.101166,-0.167923,-0.355911,-0.324844
-0.098709,0.160538,0.257248,0.113770,-0.160736,-0.356064,-0.331284
-0.107452,0.152924,0.254639,0.116623,-0.154922,-0.350723,-0.328354
-0.107925,0.150558,0.253342,0.117355,-0.151672,-0.345978,-0.322144
-0.101196,0.154846,0.249817,0.103180,-0.175415,-0.372864,-0.346252
-0.116241,0.150757,0.257080,0.119232,-0.155548,-0.354553,-0.332916
-0.109802,0.152802,0.258698,0.123840,-0.146545,-0.343597,-0.322510
-0.101868,0.156311,0.256866,0.118652,-0.150146,-0.340271,-0.310883
-0.084900,0.174652,0.274109,0.132385,-0.141876,-0.337891,-0.314331
-0.091705,0.168945,0.271423,0.134644,-0.135651,-0.330719,-0.308167
-0.088470,0.167297,0.264465,0.123901,-0.144318,-0.330963,-0.298065
-0.070129,0.188446,0.284973,0.140350,-0.133850,-0.328369,-0.301331
-0.076752,0.182434,0.282471,0.142761,-0.128967,-0.323486,-0.298920
-0.076752,0.180969,0.281555,0.143860,-0.126404,-0.320435,-0.296814
-0.075134,0.181641,0.279785,0.139221,-0.129486,-0.318085,-0.286652
-0.059662,0.199432,0.296967,0.153320,-0.120850,-0.315857,-0.289810
-0.065201,0.194946,0.296448,0.157715,-0.114532,-0.310547,-0.286957
-0.065292,0.191956,0.289581,0.147034,-0.124115,-0.315140,-0.284653
-0.057129,0.203003,0.301544,0.158401,-0.115768,-0.311249,-0.285645
-0.061523,0.198669,0.299698,0.160995,-0.110245,-0.305267,-0.281189
-0.059036,0.199677,0.301208,0.164459,-0.104858,-0.298447,-0.273926
-0.051331,0.205353,0.301956,0.159348,-0.113327,-0.304871,-0.275391
-0.049362,0.210251,0.308777,0.167099,-0.105637,-0.300186,-0.274658
-0.051559,0.208084,0.309082,0.171310,-0.099014,-0.293625,-0.269608
-0.048004,0.207703,0.303818,0.161209,-0.109009,-0.296677,-0.263351
