0.165855,0.246159,0.290830,0.286428
0.246719,0.193394,0.144391,0.114034
0.107203,0.114332,0.122820,0.129961
0.137552,0.142597,0.143562,0.147665
0.160564,0.175987,0.185955,0.193111
0.202267,0.209408,0.211014,0.214447
0.226017,0.237988,0.240082,0.234314
0.225517,0.207344,0.172302,0.127319
0.086472,0.054443,0.028885,0.013138
0.012451,0.021988,0.032669,0.043854
0.057587,0.068344,0.071777,0.075439
0.086777,0.099106,0.102509,0.098831
0.092743,0.077682,0.046371,0.006256
-0.030334,-0.064621,-0.104706,-0.148178
-0.185745,-0.215668,-0.241150,-0.259827
-0.265625,-0.251526,-0.202881,-0.105011
0.027679,0.145782,0.205322,0.204132
0.165985,0.106995,0.036316,-0.028564
-0.072815,-0.103241,-0.136719,-0.176422
-0.214294,-0.247894,-0.278503,-0.301697
-0.312134,-0.313171,-0.311615,-0.307495
-0.297485,-0.283936,-0.269897,-0.252899
-0.229218,-0.196472,-0.144684,-0.061646
0.039948,0.113800,0.119293,0.059570
-0.030365,-0.121063,-0.197418,-0.248108
-0.268433,-0.268463,-0.263184,-0.257660
-0.249786,-0.240601,-0.231415,-0.218292
-0.198181,-0.176849,-0.160400,-0.146545
-0.130951,-0.115906,-0.103241,-0.086304
-0.059906,-0.034454,-0.027344,-0.043030
-0.074249,-0.113831,-0.154877,-0.185394
-0.196747,-0.192596,-0.180817,-0.163300
-0.140930,-0.120575,-0.107574,-0.097748
-0.085114,-0.071259,-0.058533,-0.041962
-0.018341,0.005402,0.022003,0.034790
0.046967,0.046631,0.019714,-0.027924
-0.076538,-0.113861,-0.136444,-0.139374
-0.123047,-0.099030,-0.079742,-0.065979
-0.052826,-0.041504,-0.032837,-0.020203
0.001465,0.025146,0.042603,0.056000
0.070374,0.082520,0.090256,0.101089
0.120361,0.138596,0.144165,0.139313
0.130554,0.113449,0.081833,0.043640
0.012039,-0.009521,-0.022827,-0.023193
-0.009750,0.006729,0.017578,0.027100
0.040924,0.053528,0.060867,0.070831
0.088974,0.105972,0.110229,0.104416
0.095352,0.078293,0.046967,0.009216
-0.023666,-0.053696,-0.089554,-0.128479
-0.161041,-0.185593,-0.205261,-0.218124
-0.218262,-0.198837,-0.144646,-0.040390
0.098808,0.221588,0.282173,0.278687
0.237343,0.176453,0.106071,0.043404
0.001686,-0.026955,-0.059845,-0.099022
-0.135498,-0.166260,-0.192680,-0.211021
-0.216591,-0.213284,-0.208267,-0.201069
-0.188046,-0.171818,-0.155712,-0.133503
-0.089382,-0.015745,0.075900,0.162913
0.219565,0.223054,0.169105,0.082053
-0.004581,-0.073336,-0.120943,-0.145636
-0.149574,-0.143806,-0.139294,-0.135658
-0.128124,-0.117348,-0.105671,-0.090057
-0.068474,-0.046829,-0.030869,-0.017494
-0.002037,0.013275,0.026863,0.044838
0.071434,0.094963,0.098244,0.078049
0.043854,0.003387,-0.036118,-0.063278
-0.070526,-0.062698,-0.048813,-0.030777
-0.008881,0.010376,0.022141,0.030975
0.043030,0.056793,0.070053,0.087219
0.111176,0.134399,0.149582,0.160690
0.173264,0.184235,0.191040,0.201538
0.220581,0.237976,0.239899,0.222839
0.189178,0.139557,0.079285,0.026123
-0.002625,-0.005249,0.010101,0.038025
0.073242,0.103729,0.120270,0.128082
0.135559,0.142578,0.147552,0.158325
0.179016,0.198364,0.202728,0.193726
0.179382,0.157257,0.122681,0.082825
0.048431,0.017883,-0.016876,-0.053650
-0.084229,-0.107574,-0.123230,-0.114166
-0.056488,0.047180,0.162598,0.255219
0.309723,0.320953,0.292694,0.243927
0.196075,0.153961,0.112244,0.072693
0.040710,0.010345,-0.028259,-0.072144
-0.110626,-0.139923,-0.162231,-0.175293
-0.176361,-0.170410,-0.164032,-0.156067
-0.142792,-0.126831,-0.108063,-0.067810
0.018433,0.140656,0.250275,0.305115
0.297638,0.239807,0.148376,0.048859
-0.032928,-0.087067,-0.118774,-0.133423
-0.134613,-0.130768,-0.129395,-0.128235
-0.121460,-0.110077,-0.097229,-0.080780
-0.059387,-0.039001,-0.025269,-0.014252
-0.000244,0.014954,0.028931,0.047791
0.076202,0.101196,0.100769,0.069855
0.023071,-0.023285,-0.060669,-0.081696
-0.082764,-0.070740,-0.055267,-0.038116
-0.018921,-0.002441,0.007050,0.014618
0.026520,0.040741,0.054321,0.071686
0.095245,0.117462,0.130920,0.139954
0.150726,0.160889,0.168121,0.179901
0.197998,0.204071,0.176758,0.119965
