0.895543,1.116306,1.110849,0.877546,0.542501,0.309133,0.317837
0.525503,0.753132,0.828766,0.690586,0.423485,0.216194,0.215050
0.389549,0.573036,0.608040,0.447128,0.182617,0.001022,0.035049
0.229584,0.401672,0.408844,0.241226,0.020416,-0.068481,0.093552
0.467453,0.878571,1.111176,1.064209,0.870331,0.790771,0.967712
1.308258,1.566406,1.515900,1.129150,0.638794,0.374634,0.494965
0.862732,1.153809,1.088074,0.619751,-0.033508,-0.530029,-0.639099
-0.403625,-0.076050,0.090149,0.021240,-0.124756,-0.104187,0.165283
0.518433,0.693176,0.536316,0.115906,-0.298584,-0.406982,-0.111084
0.390137,0.739136,0.674805,0.216064,-0.345459,-0.648926,-0.540649
-0.183594,0.091553,0.028687,-0.380249,-0.862915,-1.057861,-0.833130
-0.390259,-0.058594,-0.049194,-0.336670,-0.673950,-0.757812,-0.479736
-0.023193,0.283203,0.212158,-0.205078,-0.684448,-0.886230,-0.694092
-0.304321,-0.044434,-0.131958,-0.552734,-1.070435,-1.376099,-1.329834
-1.056152,-0.791016,-0.698242,-0.784424,-0.883789,-0.795898,-0.515137
-0.254150,-0.216309,-0.443359,-0.809814,-1.071777,-1.016602,-0.675537
-0.318848,-0.204834,-0.402100,-0.790283,-1.110107,-1.119873,-0.814453
-0.438477,-0.253662,-0.356201,-0.653809,-0.903809,-0.873535,-0.571045
-0.245361,-0.138916,-0.317627,-0.664795,-0.933350,-0.898437,-0.578857
-0.236328,-0.123535,-0.310547,-0.677490,-0.967041,-0.942383,-0.611328
-0.235107,-0.076416,-0.224609,-0.570312,-0.854492,-0.834717,-0.520264
-0.167480,-0.029785,-0.182861,-0.517090,-0.786133,-0.760254,-0.452759
-0.118774,-0.006958,-0.186157,-0.540527,-0.819214,-0.790161,-0.465332
-0.109619,0.007813,-0.197388,-0.601562,-0.924194,-0.907837,-0.557007
-0.137573,0.073975,-0.021606,-0.326660,-0.591919,-0.578247,-0.285767
0.038818,0.149414,-0.024292,-0.370117,-0.641479,-0.609497,-0.287231
0.064941,0.189209,0.009033,-0.363647,-0.675903,-0.684326,-0.378662
-0.002075,0.185669,0.086426,-0.208130,-0.456543,-0.426270,-0.123291
0.204834,0.315063,0.141541,-0.201355,-0.468811,-0.434448,-0.117065
0.220337,0.324646,0.130554,-0.238464,-0.523071,-0.488098,-0.135010
0.308105,0.593811,0.575623,0.274231,-0.082031,-0.209900,-0.035370
0.276764,0.511810,0.524384,0.298492,0.011139,-0.089996,0.059326
0.303467,0.449127,0.381500,0.115189,-0.163834,-0.220062,-0.015503
0.253601,0.363472,0.211060,-0.159729,-0.558840,-0.744263,-0.618798
-0.317139,-0.060669,0.008411,-0.094032,-0.194557,-0.093933,0.205963
0.484558,0.533478,0.311844,-0.051849,-0.313599,-0.258911,0.081421
0.438660,0.554779,0.358246,-0.038727,-0.393005,-0.465607,-0.222107
0.132996,0.351501,0.314575,0.084534,-0.117004,-0.064758,0.238037
0.552673,0.647034,0.461182,0.112854,-0.152710,-0.114563,0.205017
0.543579,0.650940,0.458923,0.089844,-0.199646,-0.175964,0.149292
0.508667,0.629272,0.417725,-0.038086,-0.518066,-0.765991,-0.660034
-0.312744,0.045044,0.234619,0.227051,0.174683,0.276001,0.544312
0.781860,0.795288,0.552734,0.180420,-0.081055,-0.020752,0.324097
0.681274,0.790161,0.573608,0.144165,-0.260010,-0.393799,-0.197144
0.150024,0.400269,0.423584,0.261963,0.116577,0.197998,0.499268
0.791016,0.851318,0.633789,0.263672,-0.010254,0.030884,0.358643
0.705933,0.813477,0.614380,0.226440,-0.092407,-0.100830,0.199463
0.554687,0.692627,0.503052,0.060181,-0.428345,-0.701538,-0.623413
-0.285156,0.084229,0.297852,0.317139,0.281494,0.387817,0.652100
0.879883,0.882568,0.626587,0.242920,-0.027100,0.028564,0.375977
0.738525,0.849609,0.629395,0.190674,-0.221924,-0.357178,-0.154053
0.196533,0.425537,0.374268,0.049072,-0.383789,-0.668945,-0.635742
-0.334473,0.030518,0.268311,0.322998,0.319824,0.447266,0.720947
0.948975,0.941650,0.667480,0.253174,-0.056885,-0.046631,0.270996
0.637695,0.781006,0.590088,0.138916,-0.361816,-0.651855,-0.586670
-0.255127,0.117188,0.336426,0.360596,0.328613,0.436768,0.698975
0.911865,0.879395,0.579590,0.165283,-0.106689,-0.025391,0.350830
0.694336,0.704590,0.344482,-0.194824,-0.629883,-0.722778,-0.446533
-0.042969,0.181152,0.088745,-0.240112,-0.599121,-0.756470,-0.581299
-0.136108,0.372437,0.714111,0.780029,0.685669,0.663818,0.795898
0.949585,0.955200,0.740479,0.360596,0.006592,-0.101563,0.084839
0.384155,0.550415,0.442505,0.078735,-0.374023,-0.667236,-0.636963
-0.344116,-0.015869,0.135132,0.052734,-0.092407,-0.037842,0.278809
0.646729,0.812012,0.674438,0.325073,0.013916,-0.006104,0.280029
0.626587,0.759888,0.564697,0.110474,-0.387939,-0.664917,-0.583374
-0.249023,0.085205,0.204956,0.043823,-0.284424,-0.539673,-0.534180
-0.288086,0.019409,0.211304,0.236328,0.221558,0.353271,0.642578
0.887573,0.885498,0.590454,0.119263,-0.296875,-0.424561,-0.213989
0.145508,0.386475,0.344482,0.024902,-0.405518,-0.693237,-0.664795
-0.371826,-0.034180,0.130127,0.030029,-0.244751,-0.470703,-0.464600
-0.241577,0.029175,0.178894,0.154785,0.071838,0.117981,0.342468
0.588257,0.652527,0.443604,0.016846,-0.449463,-0.719604,-0.653137
-0.328430,0.020691,0.177246,0.060303,-0.229370,-0.463684,-0.456482
-0.219299,0.080200,0.264160,0.276001,0.238342,0.341675,0.608032
0.843506,0.841919,0.544739,0.050537,-0.426025,-0.646667,-0.513611
-0.162537,0.150757,0.227783,0.025208,-0.326874,-0.586334,-0.572327
-0.314728,-0.010590,0.134033,0.036102,-0.212799,-0.395447,-0.353210
-0.124268,0.113312,0.197357,0.088196,-0.092224,-0.144501,0.018036
0.274323,0.420807,0.327118,0.003769,-0.399643,-0.652328,-0.600861
-0.304169,0.021118,0.166183,0.050140,-0.232834,-0.458969,-0.449097
-0.215126,0.073868,0.241562,0.225075,0.136429,0.173096,0.412029
